FREQ,Frequenza,REF_AREA,Territorio,DATA_TYPE,Indicatore,MEASURE,Misura,TIME_PERIOD,Osservazione,OBS_STATUS,'Stato dell"'osservazione'
A,Annuale,ITE2,Umbria,AVTYPE_HNOCHI,Famiglie e nuclei familiari per tipologia (media biennale) -  nuclei familiari - coppie senza figli,HSC_N,Per 100 nuclei con le stesse caratteristiche,2017,34.8,,
A,Annuale,ITE2,Umbria,AVTYPE_HNOCHI,Famiglie e nuclei familiari per tipologia (media biennale) -  nuclei familiari - coppie senza figli,HSC_N,Per 100 nuclei con le stesse caratteristiche,2018,35.2,,
A,Annuale,ITE2,Umbria,AVTYPE_HNOCHI,Famiglie e nuclei familiari per tipologia (media biennale) -  nuclei familiari - coppie senza figli,HSC_N,Per 100 nuclei con le stesse caratteristiche,2019,36.3,,
A,Annuale,ITE2,Umbria,AVTYPE_HNOCHI,Famiglie e nuclei familiari per tipologia (media biennale) -  nuclei familiari - coppie senza figli,HSC_N,Per 100 nuclei con le stesse caratteristiche,2020,34.5,,
A,Annuale,ITE2,Umbria,AVTYPE_HNOCHI,Famiglie e nuclei familiari per tipologia (media biennale) -  nuclei familiari - coppie senza figli,HSC_N,Per 100 nuclei con le stesse caratteristiche,2021,35.6,,
A,Annuale,ITE2,Umbria,AVTYPE_HNOCHI,Famiglie e nuclei familiari per tipologia (media biennale) -  nuclei familiari - coppie senza figli,HSC_N,Per 100 nuclei con le stesse caratteristiche,2022,35.2,,
A,Annuale,ITE2,Umbria,AVTYPE_HNOCHI,Famiglie e nuclei familiari per tipologia (media biennale) -  nuclei familiari - coppie senza figli,HSC_N,Per 100 nuclei con le stesse caratteristiche,2023,32.1,,
A,Annuale,ITE2,Umbria,AVTYPE_HNOCHI,Famiglie e nuclei familiari per tipologia (media biennale) -  nuclei familiari - coppie senza figli,HSC_N,Per 100 nuclei con le stesse caratteristiche,2024,34.4,,
A,Annuale,ITE2,Umbria,AVTYPE_HONEP,Famiglie e nuclei familiari per tipologia (media biennale) -  nuclei familiari - monogenitori,THV,Valori in migliaia,2015,33,,
A,Annuale,ITE2,Umbria,AVTYPE_HONEP,Famiglie e nuclei familiari per tipologia (media biennale) -  nuclei familiari - monogenitori,THV,Valori in migliaia,2016,38,,
A,Annuale,ITE2,Umbria,AVTYPE_HONEP,Famiglie e nuclei familiari per tipologia (media biennale) -  nuclei familiari - monogenitori,THV,Valori in migliaia,2017,41,,
A,Annuale,ITE2,Umbria,AVTYPE_HONEP,Famiglie e nuclei familiari per tipologia (media biennale) -  nuclei familiari - monogenitori,THV,Valori in migliaia,2018,40,,
A,Annuale,ITE2,Umbria,AVTYPE_HONEP,Famiglie e nuclei familiari per tipologia (media biennale) -  nuclei familiari - monogenitori,THV,Valori in migliaia,2019,34,,
A,Annuale,ITE2,Umbria,AVTYPE_HONEP,Famiglie e nuclei familiari per tipologia (media biennale) -  nuclei familiari - monogenitori,THV,Valori in migliaia,2020,36,,
A,Annuale,ITE2,Umbria,AVTYPE_HONEP,Famiglie e nuclei familiari per tipologia (media biennale) -  nuclei familiari - monogenitori,THV,Valori in migliaia,2021,44,,
A,Annuale,ITE2,Umbria,AVTYPE_HONEP,Famiglie e nuclei familiari per tipologia (media biennale) -  nuclei familiari - monogenitori,THV,Valori in migliaia,2022,44,,
A,Annuale,ITE2,Umbria,AVTYPE_HONEP,Famiglie e nuclei familiari per tipologia (media biennale) -  nuclei familiari - monogenitori,THV,Valori in migliaia,2023,43,,
A,Annuale,ITE2,Umbria,AVTYPE_HONEP,Famiglie e nuclei familiari per tipologia (media biennale) -  nuclei familiari - monogenitori,THV,Valori in migliaia,2024,45,,
A,Annuale,ITE2,Umbria,AVTYPE_HONEP,Famiglie e nuclei familiari per tipologia (media biennale) -  nuclei familiari - monogenitori,HSC_N,Per 100 nuclei con le stesse caratteristiche,2015,12.8,,
A,Annuale,ITE2,Umbria,AVTYPE_HONEP,Famiglie e nuclei familiari per tipologia (media biennale) -  nuclei familiari - monogenitori,HSC_N,Per 100 nuclei con le stesse caratteristiche,2016,14.7,,
A,Annuale,ITE2,Umbria,AVTYPE_HONEP,Famiglie e nuclei familiari per tipologia (media biennale) -  nuclei familiari - monogenitori,HSC_N,Per 100 nuclei con le stesse caratteristiche,2017,15.8,,
A,Annuale,ITE2,Umbria,AVTYPE_HONEP,Famiglie e nuclei familiari per tipologia (media biennale) -  nuclei familiari - monogenitori,HSC_N,Per 100 nuclei con le stesse caratteristiche,2018,15.9,,
A,Annuale,ITE2,Umbria,AVTYPE_HONEP,Famiglie e nuclei familiari per tipologia (media biennale) -  nuclei familiari - monogenitori,HSC_N,Per 100 nuclei con le stesse caratteristiche,2019,13.6,,
A,Annuale,ITE2,Umbria,AVTYPE_HONEP,Famiglie e nuclei familiari per tipologia (media biennale) -  nuclei familiari - monogenitori,HSC_N,Per 100 nuclei con le stesse caratteristiche,2020,14.7,,
A,Annuale,ITE2,Umbria,AVTYPE_HONEP,Famiglie e nuclei familiari per tipologia (media biennale) -  nuclei familiari - monogenitori,HSC_N,Per 100 nuclei con le stesse caratteristiche,2021,17.8,,
A,Annuale,ITE2,Umbria,AVTYPE_HONEP,Famiglie e nuclei familiari per tipologia (media biennale) -  nuclei familiari - monogenitori,HSC_N,Per 100 nuclei con le stesse caratteristiche,2022,17.7,,
A,Annuale,ITE2,Umbria,AVTYPE_HONEP,Famiglie e nuclei familiari per tipologia (media biennale) -  nuclei familiari - monogenitori,HSC_N,Per 100 nuclei con le stesse caratteristiche,2023,17.9,,
A,Annuale,ITE2,Umbria,AVTYPE_HONEP,Famiglie e nuclei familiari per tipologia (media biennale) -  nuclei familiari - monogenitori,HSC_N,Per 100 nuclei con le stesse caratteristiche,2024,18.8,,
A,Annuale,ITE2,Umbria,AVTYPE_HUNMCH,Famiglie e nuclei familiari per tipologia (media biennale) -  figli celibi o nubili 18-30 anni,THV,Valori in migliaia,2015,79,,
A,Annuale,ITE2,Umbria,AVTYPE_HUNMCH,Famiglie e nuclei familiari per tipologia (media biennale) -  figli celibi o nubili 18-30 anni,THV,Valori in migliaia,2016,82,,
A,Annuale,ITE2,Umbria,AVTYPE_HUNMCH,Famiglie e nuclei familiari per tipologia (media biennale) -  figli celibi o nubili 18-30 anni,THV,Valori in migliaia,2017,85,,
A,Annuale,ITE2,Umbria,AVTYPE_HUNMCH,Famiglie e nuclei familiari per tipologia (media biennale) -  figli celibi o nubili 18-30 anni,THV,Valori in migliaia,2018,76,,
A,Annuale,ITE2,Umbria,AVTYPE_HUNMCH,Famiglie e nuclei familiari per tipologia (media biennale) -  figli celibi o nubili 18-30 anni,THV,Valori in migliaia,2019,69,,
A,Annuale,ITE2,Umbria,AVTYPE_HUNMCH,Famiglie e nuclei familiari per tipologia (media biennale) -  figli celibi o nubili 18-30 anni,THV,Valori in migliaia,2020,77,,
A,Annuale,ITE2,Umbria,AVTYPE_HUNMCH,Famiglie e nuclei familiari per tipologia (media biennale) -  figli celibi o nubili 18-30 anni,THV,Valori in migliaia,2021,85,,
A,Annuale,ITE2,Umbria,AVTYPE_HUNMCH,Famiglie e nuclei familiari per tipologia (media biennale) -  figli celibi o nubili 18-30 anni,THV,Valori in migliaia,2022,85,,
A,Annuale,ITE2,Umbria,AVTYPE_HUNMCH,Famiglie e nuclei familiari per tipologia (media biennale) -  figli celibi o nubili 18-30 anni,THV,Valori in migliaia,2023,81,,
A,Annuale,ITE2,Umbria,AVTYPE_HUNMCH,Famiglie e nuclei familiari per tipologia (media biennale) -  figli celibi o nubili 18-30 anni,THV,Valori in migliaia,2024,71,,
A,Annuale,ITE2,Umbria,AVTYPE_HUNMCH,Famiglie e nuclei familiari per tipologia (media biennale) -  figli celibi o nubili 18-30 anni,HSC_G,Per 100 giovani di 18-30 anni con le stesse caratteristiche,2015,72.2,,
A,Annuale,ITE2,Umbria,AVTYPE_HUNMCH,Famiglie e nuclei familiari per tipologia (media biennale) -  figli celibi o nubili 18-30 anni,HSC_G,Per 100 giovani di 18-30 anni con le stesse caratteristiche,2016,77.7,,
A,Annuale,ITE2,Umbria,AVTYPE_HUNMCH,Famiglie e nuclei familiari per tipologia (media biennale) -  figli celibi o nubili 18-30 anni,HSC_G,Per 100 giovani di 18-30 anni con le stesse caratteristiche,2017,77.8,,
A,Annuale,ITE2,Umbria,AVTYPE_HUNMCH,Famiglie e nuclei familiari per tipologia (media biennale) -  figli celibi o nubili 18-30 anni,HSC_G,Per 100 giovani di 18-30 anni con le stesse caratteristiche,2018,72.2,,
A,Annuale,ITE2,Umbria,AVTYPE_HUNMCH,Famiglie e nuclei familiari per tipologia (media biennale) -  figli celibi o nubili 18-30 anni,HSC_G,Per 100 giovani di 18-30 anni con le stesse caratteristiche,2019,69.9,,
A,Annuale,ITE2,Umbria,AVTYPE_HUNMCH,Famiglie e nuclei familiari per tipologia (media biennale) -  figli celibi o nubili 18-30 anni,HSC_G,Per 100 giovani di 18-30 anni con le stesse caratteristiche,2020,79.2,,
A,Annuale,ITE2,Umbria,AVTYPE_HUNMCH,Famiglie e nuclei familiari per tipologia (media biennale) -  figli celibi o nubili 18-30 anni,HSC_G,Per 100 giovani di 18-30 anni con le stesse caratteristiche,2021,86,,
A,Annuale,ITE2,Umbria,AVTYPE_HUNMCH,Famiglie e nuclei familiari per tipologia (media biennale) -  figli celibi o nubili 18-30 anni,HSC_G,Per 100 giovani di 18-30 anni con le stesse caratteristiche,2022,81.3,,
A,Annuale,ITE2,Umbria,AVTYPE_HUNMCH,Famiglie e nuclei familiari per tipologia (media biennale) -  figli celibi o nubili 18-30 anni,HSC_G,Per 100 giovani di 18-30 anni con le stesse caratteristiche,2023,79.5,,
A,Annuale,ITE2,Umbria,AVTYPE_HUNMCH,Famiglie e nuclei familiari per tipologia (media biennale) -  figli celibi o nubili 18-30 anni,HSC_G,Per 100 giovani di 18-30 anni con le stesse caratteristiche,2024,74.8,,
A,Annuale,ITE2,Umbria,AVTYPE_COMP,Famiglie e nuclei familiari per tipologia (media biennale) -  numero medio di componenti,AVE,Valore medio,2015,2.4,,
A,Annuale,ITE2,Umbria,AVTYPE_COMP,Famiglie e nuclei familiari per tipologia (media biennale) -  numero medio di componenti,AVE,Valore medio,2016,2.4,,
A,Annuale,ITE2,Umbria,AVTYPE_COMP,Famiglie e nuclei familiari per tipologia (media biennale) -  numero medio di componenti,AVE,Valore medio,2017,2.3,,
A,Annuale,ITE2,Umbria,AVTYPE_COMP,Famiglie e nuclei familiari per tipologia (media biennale) -  numero medio di componenti,AVE,Valore medio,2018,2.3,,
A,Annuale,ITE2,Umbria,AVTYPE_COMP,Famiglie e nuclei familiari per tipologia (media biennale) -  numero medio di componenti,AVE,Valore medio,2019,2.3,,
A,Annuale,ITE2,Umbria,AVTYPE_COMP,Famiglie e nuclei familiari per tipologia (media biennale) -  numero medio di componenti,AVE,Valore medio,2020,2.3,,
A,Annuale,ITE2,Umbria,AVTYPE_COMP,Famiglie e nuclei familiari per tipologia (media biennale) -  numero medio di componenti,AVE,Valore medio,2021,2.3,,
A,Annuale,ITE2,Umbria,AVTYPE_COMP,Famiglie e nuclei familiari per tipologia (media biennale) -  numero medio di componenti,AVE,Valore medio,2022,2.3,,
A,Annuale,ITE2,Umbria,AVTYPE_COMP,Famiglie e nuclei familiari per tipologia (media biennale) -  numero medio di componenti,AVE,Valore medio,2023,2.3,,
A,Annuale,ITE2,Umbria,AVTYPE_COMP,Famiglie e nuclei familiari per tipologia (media biennale) -  numero medio di componenti,AVE,Valore medio,2024,2.2,,
A,Annuale,ITE3,Marche,HOUSE_1PBIS,Famiglie e nuclei familiari per tipologia (media biennale) -  persone sole,THV,Valori in migliaia,2015,180,,
A,Annuale,ITE3,Marche,HOUSE_1PBIS,Famiglie e nuclei familiari per tipologia (media biennale) -  persone sole,THV,Valori in migliaia,2016,195,,
A,Annuale,ITE3,Marche,HOUSE_1PBIS,Famiglie e nuclei familiari per tipologia (media biennale) -  persone sole,THV,Valori in migliaia,2017,187,,
A,Annuale,ITE3,Marche,HOUSE_1PBIS,Famiglie e nuclei familiari per tipologia (media biennale) -  persone sole,THV,Valori in migliaia,2018,193,,
A,Annuale,ITE3,Marche,HOUSE_1PBIS,Famiglie e nuclei familiari per tipologia (media biennale) -  persone sole,THV,Valori in migliaia,2019,196,,
A,Annuale,ITE3,Marche,HOUSE_1PBIS,Famiglie e nuclei familiari per tipologia (media biennale) -  persone sole,THV,Valori in migliaia,2020,195,,
A,Annuale,ITE3,Marche,HOUSE_1PBIS,Famiglie e nuclei familiari per tipologia (media biennale) -  persone sole,THV,Valori in migliaia,2021,212,,
A,Annuale,ITE3,Marche,HOUSE_1PBIS,Famiglie e nuclei familiari per tipologia (media biennale) -  persone sole,THV,Valori in migliaia,2022,188,,
A,Annuale,ITE3,Marche,HOUSE_1PBIS,Famiglie e nuclei familiari per tipologia (media biennale) -  persone sole,THV,Valori in migliaia,2023,193,,
A,Annuale,ITE3,Marche,HOUSE_1PBIS,Famiglie e nuclei familiari per tipologia (media biennale) -  persone sole,THV,Valori in migliaia,2024,222,,
A,Annuale,ITE3,Marche,HOUSE_1PBIS,Famiglie e nuclei familiari per tipologia (media biennale) -  persone sole,HSC_F,Per 100 famiglie con le stesse caratteristiche,2015,28.4,,
A,Annuale,ITE3,Marche,HOUSE_1PBIS,Famiglie e nuclei familiari per tipologia (media biennale) -  persone sole,HSC_F,Per 100 famiglie con le stesse caratteristiche,2016,30.5,,
A,Annuale,ITE3,Marche,HOUSE_1PBIS,Famiglie e nuclei familiari per tipologia (media biennale) -  persone sole,HSC_F,Per 100 famiglie con le stesse caratteristiche,2017,29.3,,
A,Annuale,ITE3,Marche,HOUSE_1PBIS,Famiglie e nuclei familiari per tipologia (media biennale) -  persone sole,HSC_F,Per 100 famiglie con le stesse caratteristiche,2018,30.2,,
A,Annuale,ITE3,Marche,HOUSE_1PBIS,Famiglie e nuclei familiari per tipologia (media biennale) -  persone sole,HSC_F,Per 100 famiglie con le stesse caratteristiche,2019,30.9,,
A,Annuale,ITE3,Marche,HOUSE_1PBIS,Famiglie e nuclei familiari per tipologia (media biennale) -  persone sole,HSC_F,Per 100 famiglie con le stesse caratteristiche,2020,31.1,,
A,Annuale,ITE3,Marche,HOUSE_1PBIS,Famiglie e nuclei familiari per tipologia (media biennale) -  persone sole,HSC_F,Per 100 famiglie con le stesse caratteristiche,2021,32.8,,
A,Annuale,ITE3,Marche,HOUSE_1PBIS,Famiglie e nuclei familiari per tipologia (media biennale) -  persone sole,HSC_F,Per 100 famiglie con le stesse caratteristiche,2022,30.1,,
A,Annuale,ITE3,Marche,HOUSE_1PBIS,Famiglie e nuclei familiari per tipologia (media biennale) -  persone sole,HSC_F,Per 100 famiglie con le stesse caratteristiche,2023,31,,
A,Annuale,ITE3,Marche,HOUSE_1PBIS,Famiglie e nuclei familiari per tipologia (media biennale) -  persone sole,HSC_F,Per 100 famiglie con le stesse caratteristiche,2024,34.2,,
A,Annuale,ITE3,Marche,AVTYPE_H60OVER_M,Persone sole di 60 anni e più persone sole di 60 anni e più (media biennale) - maschi,THV,Valori in migliaia,2015,22,,
A,Annuale,ITE3,Marche,AVTYPE_H60OVER_M,Persone sole di 60 anni e più persone sole di 60 anni e più (media biennale) - maschi,THV,Valori in migliaia,2016,25,,
A,Annuale,ITE3,Marche,AVTYPE_H60OVER_M,Persone sole di 60 anni e più persone sole di 60 anni e più (media biennale) - maschi,THV,Valori in migliaia,2017,25,,
A,Annuale,ITE3,Marche,AVTYPE_H60OVER_M,Persone sole di 60 anni e più persone sole di 60 anni e più (media biennale) - maschi,THV,Valori in migliaia,2018,33,,
A,Annuale,ITE3,Marche,AVTYPE_H60OVER_M,Persone sole di 60 anni e più persone sole di 60 anni e più (media biennale) - maschi,THV,Valori in migliaia,2019,34,,
A,Annuale,ITE3,Marche,AVTYPE_H60OVER_M,Persone sole di 60 anni e più persone sole di 60 anni e più (media biennale) - maschi,THV,Valori in migliaia,2020,35,,
A,Annuale,ITE3,Marche,AVTYPE_H60OVER_M,Persone sole di 60 anni e più persone sole di 60 anni e più (media biennale) - maschi,THV,Valori in migliaia,2021,39,,
A,Annuale,ITE3,Marche,AVTYPE_H60OVER_M,Persone sole di 60 anni e più persone sole di 60 anni e più (media biennale) - maschi,THV,Valori in migliaia,2022,29,,
A,Annuale,ITE3,Marche,AVTYPE_H60OVER_M,Persone sole di 60 anni e più persone sole di 60 anni e più (media biennale) - maschi,THV,Valori in migliaia,2023,32,,
A,Annuale,ITE3,Marche,AVTYPE_H60OVER_M,Persone sole di 60 anni e più persone sole di 60 anni e più (media biennale) - maschi,THV,Valori in migliaia,2024,40,,
A,Annuale,ITE3,Marche,AVTYPE_H60OVER_M,Persone sole di 60 anni e più persone sole di 60 anni e più (media biennale) - maschi,HSC_S,Per 100 persone sole con le stesse caratteristiche,2015,34.4,,
A,Annuale,ITE3,Marche,AVTYPE_H60OVER_M,Persone sole di 60 anni e più persone sole di 60 anni e più (media biennale) - maschi,HSC_S,Per 100 persone sole con le stesse caratteristiche,2016,35.1,,
A,Annuale,ITE3,Marche,AVTYPE_H60OVER_M,Persone sole di 60 anni e più persone sole di 60 anni e più (media biennale) - maschi,HSC_S,Per 100 persone sole con le stesse caratteristiche,2017,34.2,,
A,Annuale,ITE3,Marche,AVTYPE_H60OVER_M,Persone sole di 60 anni e più persone sole di 60 anni e più (media biennale) - maschi,HSC_S,Per 100 persone sole con le stesse caratteristiche,2018,38.7,,
A,Annuale,ITE3,Marche,AVTYPE_H60OVER_M,Persone sole di 60 anni e più persone sole di 60 anni e più (media biennale) - maschi,HSC_S,Per 100 persone sole con le stesse caratteristiche,2019,41.6,,
A,Annuale,ITE3,Marche,AVTYPE_H60OVER_M,Persone sole di 60 anni e più persone sole di 60 anni e più (media biennale) - maschi,HSC_S,Per 100 persone sole con le stesse caratteristiche,2020,45.5,,
A,Annuale,ITE3,Marche,AVTYPE_H60OVER_M,Persone sole di 60 anni e più persone sole di 60 anni e più (media biennale) - maschi,HSC_S,Per 100 persone sole con le stesse caratteristiche,2021,42.3,,
A,Annuale,ITE3,Marche,AVTYPE_H60OVER_M,Persone sole di 60 anni e più persone sole di 60 anni e più (media biennale) - maschi,HSC_S,Per 100 persone sole con le stesse caratteristiche,2022,33.5,,
A,Annuale,ITE3,Marche,AVTYPE_H60OVER_M,Persone sole di 60 anni e più persone sole di 60 anni e più (media biennale) - maschi,HSC_S,Per 100 persone sole con le stesse caratteristiche,2023,35.7,,
A,Annuale,ITE3,Marche,AVTYPE_H60OVER_M,Persone sole di 60 anni e più persone sole di 60 anni e più (media biennale) - maschi,HSC_S,Per 100 persone sole con le stesse caratteristiche,2024,41.1,,
A,Annuale,ITE3,Marche,AVTYPE_H60OVER_F,Persone sole di 60 anni e più persone sole di 60 anni e più (media biennale) - femmine,THV,Valori in migliaia,2015,76,,
A,Annuale,ITE3,Marche,AVTYPE_H60OVER_F,Persone sole di 60 anni e più persone sole di 60 anni e più (media biennale) - femmine,THV,Valori in migliaia,2016,80,,
A,Annuale,ITE3,Marche,AVTYPE_H60OVER_F,Persone sole di 60 anni e più persone sole di 60 anni e più (media biennale) - femmine,THV,Valori in migliaia,2017,78,,
A,Annuale,ITE3,Marche,AVTYPE_H60OVER_F,Persone sole di 60 anni e più persone sole di 60 anni e più (media biennale) - femmine,THV,Valori in migliaia,2018,80,,
A,Annuale,ITE3,Marche,AVTYPE_H60OVER_F,Persone sole di 60 anni e più persone sole di 60 anni e più (media biennale) - femmine,THV,Valori in migliaia,2019,81,,
A,Annuale,ITE3,Marche,AVTYPE_H60OVER_F,Persone sole di 60 anni e più persone sole di 60 anni e più (media biennale) - femmine,THV,Valori in migliaia,2020,84,,
A,Annuale,ITE3,Marche,AVTYPE_H60OVER_F,Persone sole di 60 anni e più persone sole di 60 anni e più (media biennale) - femmine,THV,Valori in migliaia,2021,86,,
A,Annuale,ITE3,Marche,AVTYPE_H60OVER_F,Persone sole di 60 anni e più persone sole di 60 anni e più (media biennale) - femmine,THV,Valori in migliaia,2022,72,,
A,Annuale,ITE3,Marche,AVTYPE_H60OVER_F,Persone sole di 60 anni e più persone sole di 60 anni e più (media biennale) - femmine,THV,Valori in migliaia,2023,71,,
A,Annuale,ITE3,Marche,AVTYPE_H60OVER_F,Persone sole di 60 anni e più persone sole di 60 anni e più (media biennale) - femmine,THV,Valori in migliaia,2024,81,,
A,Annuale,ITE3,Marche,AVTYPE_H60OVER_F,Persone sole di 60 anni e più persone sole di 60 anni e più (media biennale) - femmine,HSC_S,Per 100 persone sole con le stesse caratteristiche,2015,66.2,,
A,Annuale,ITE3,Marche,AVTYPE_H60OVER_F,Persone sole di 60 anni e più persone sole di 60 anni e più (media biennale) - femmine,HSC_S,Per 100 persone sole con le stesse caratteristiche,2016,65,,
A,Annuale,ITE3,Marche,AVTYPE_H60OVER_F,Persone sole di 60 anni e più persone sole di 60 anni e più (media biennale) - femmine,HSC_S,Per 100 persone sole con le stesse caratteristiche,2017,68.8,,
A,Annuale,ITE3,Marche,AVTYPE_H60OVER_F,Persone sole di 60 anni e più persone sole di 60 anni e più (media biennale) - femmine,HSC_S,Per 100 persone sole con le stesse caratteristiche,2018,73.2,,
A,Annuale,ITE3,Marche,AVTYPE_H60OVER_F,Persone sole di 60 anni e più persone sole di 60 anni e più (media biennale) - femmine,HSC_S,Per 100 persone sole con le stesse caratteristiche,2019,70.7,,
A,Annuale,ITE3,Marche,AVTYPE_H60OVER_F,Persone sole di 60 anni e più persone sole di 60 anni e più (media biennale) - femmine,HSC_S,Per 100 persone sole con le stesse caratteristiche,2020,71.7,,
A,Annuale,ITE3,Marche,AVTYPE_H60OVER_F,Persone sole di 60 anni e più persone sole di 60 anni e più (media biennale) - femmine,HSC_S,Per 100 persone sole con le stesse caratteristiche,2021,71.9,,
A,Annuale,ITE3,Marche,AVTYPE_H60OVER_F,Persone sole di 60 anni e più persone sole di 60 anni e più (media biennale) - femmine,HSC_S,Per 100 persone sole con le stesse caratteristiche,2022,71.9,,
A,Annuale,ITE3,Marche,AVTYPE_H60OVER_F,Persone sole di 60 anni e più persone sole di 60 anni e più (media biennale) - femmine,HSC_S,Per 100 persone sole con le stesse caratteristiche,2023,68.1,,
A,Annuale,ITE3,Marche,AVTYPE_H60OVER_F,Persone sole di 60 anni e più persone sole di 60 anni e più (media biennale) - femmine,HSC_S,Per 100 persone sole con le stesse caratteristiche,2024,65.6,,
A,Annuale,ITE3,Marche,AVTYPE_H60OVER_T,Persone sole di 60 anni e più persone sole di 60 anni e più (media biennale) - totale,THV,Valori in migliaia,2015,98,,
A,Annuale,ITE3,Marche,AVTYPE_H60OVER_T,Persone sole di 60 anni e più persone sole di 60 anni e più (media biennale) - totale,THV,Valori in migliaia,2016,105,,
A,Annuale,ITE3,Marche,AVTYPE_H60OVER_T,Persone sole di 60 anni e più persone sole di 60 anni e più (media biennale) - totale,THV,Valori in migliaia,2017,103,,
A,Annuale,ITE3,Marche,AVTYPE_H60OVER_T,Persone sole di 60 anni e più persone sole di 60 anni e più (media biennale) - totale,THV,Valori in migliaia,2018,112,,
A,Annuale,ITE3,Marche,AVTYPE_H60OVER_T,Persone sole di 60 anni e più persone sole di 60 anni e più (media biennale) - totale,THV,Valori in migliaia,2019,115,,
A,Annuale,ITE3,Marche,AVTYPE_H60OVER_T,Persone sole di 60 anni e più persone sole di 60 anni e più (media biennale) - totale,THV,Valori in migliaia,2020,120,,
A,Annuale,ITE3,Marche,AVTYPE_H60OVER_T,Persone sole di 60 anni e più persone sole di 60 anni e più (media biennale) - totale,THV,Valori in migliaia,2021,125,,
A,Annuale,ITE3,Marche,AVTYPE_H60OVER_T,Persone sole di 60 anni e più persone sole di 60 anni e più (media biennale) - totale,THV,Valori in migliaia,2022,102,,
A,Annuale,ITE3,Marche,AVTYPE_H60OVER_T,Persone sole di 60 anni e più persone sole di 60 anni e più (media biennale) - totale,THV,Valori in migliaia,2023,103,,
A,Annuale,ITE3,Marche,AVTYPE_H60OVER_T,Persone sole di 60 anni e più persone sole di 60 anni e più (media biennale) - totale,THV,Valori in migliaia,2024,122,,
A,Annuale,ITE3,Marche,AVTYPE_H60OVER_T,Persone sole di 60 anni e più persone sole di 60 anni e più (media biennale) - totale,HSC_S,Per 100 persone sole con le stesse caratteristiche,2015,54.8,,
A,Annuale,ITE3,Marche,AVTYPE_H60OVER_T,Persone sole di 60 anni e più persone sole di 60 anni e più (media biennale) - totale,HSC_S,Per 100 persone sole con le stesse caratteristiche,2016,54.1,,
A,Annuale,ITE3,Marche,AVTYPE_H60OVER_T,Persone sole di 60 anni e più persone sole di 60 anni e più (media biennale) - totale,HSC_S,Per 100 persone sole con le stesse caratteristiche,2017,55.3,,
A,Annuale,ITE3,Marche,AVTYPE_H60OVER_T,Persone sole di 60 anni e più persone sole di 60 anni e più (media biennale) - totale,HSC_S,Per 100 persone sole con le stesse caratteristiche,2018,58.1,,
A,Annuale,ITE3,Marche,AVTYPE_H60OVER_T,Persone sole di 60 anni e più persone sole di 60 anni e più (media biennale) - totale,HSC_S,Per 100 persone sole con le stesse caratteristiche,2019,58.5,,
A,Annuale,ITE3,Marche,AVTYPE_H60OVER_T,Persone sole di 60 anni e più persone sole di 60 anni e più (media biennale) - totale,HSC_S,Per 100 persone sole con le stesse caratteristiche,2020,61.2,,
A,Annuale,ITE3,Marche,AVTYPE_H60OVER_T,Persone sole di 60 anni e più persone sole di 60 anni e più (media biennale) - totale,HSC_S,Per 100 persone sole con le stesse caratteristiche,2021,58.9,,
A,Annuale,ITE3,Marche,AVTYPE_H60OVER_T,Persone sole di 60 anni e più persone sole di 60 anni e più (media biennale) - totale,HSC_S,Per 100 persone sole con le stesse caratteristiche,2022,54.1,,
A,Annuale,ITE3,Marche,AVTYPE_H60OVER_T,Persone sole di 60 anni e più persone sole di 60 anni e più (media biennale) - totale,HSC_S,Per 100 persone sole con le stesse caratteristiche,2023,53.3,,
A,Annuale,ITE3,Marche,AVTYPE_H60OVER_T,Persone sole di 60 anni e più persone sole di 60 anni e più (media biennale) - totale,HSC_S,Per 100 persone sole con le stesse caratteristiche,2024,54.7,,
A,Annuale,ITE3,Marche,AVTYPE_H5MORE,Famiglie e nuclei familiari per tipologia (media biennale) -  famiglie con più di 5 componenti,THV,Valori in migliaia,2015,33,,
A,Annuale,ITE3,Marche,AVTYPE_H5MORE,Famiglie e nuclei familiari per tipologia (media biennale) -  famiglie con più di 5 componenti,THV,Valori in migliaia,2016,33,,
A,Annuale,ITE3,Marche,AVTYPE_H5MORE,Famiglie e nuclei familiari per tipologia (media biennale) -  famiglie con più di 5 componenti,THV,Valori in migliaia,2017,31,,
A,Annuale,ITE3,Marche,AVTYPE_H5MORE,Famiglie e nuclei familiari per tipologia (media biennale) -  famiglie con più di 5 componenti,THV,Valori in migliaia,2018,34,,
A,Annuale,ITE3,Marche,AVTYPE_H5MORE,Famiglie e nuclei familiari per tipologia (media biennale) -  famiglie con più di 5 componenti,THV,Valori in migliaia,2019,37,,
A,Annuale,ITE3,Marche,AVTYPE_H5MORE,Famiglie e nuclei familiari per tipologia (media biennale) -  famiglie con più di 5 componenti,THV,Valori in migliaia,2020,36,,
A,Annuale,ITE3,Marche,AVTYPE_H5MORE,Famiglie e nuclei familiari per tipologia (media biennale) -  famiglie con più di 5 componenti,THV,Valori in migliaia,2021,31,,
A,Annuale,ITE3,Marche,AVTYPE_H5MORE,Famiglie e nuclei familiari per tipologia (media biennale) -  famiglie con più di 5 componenti,THV,Valori in migliaia,2022,33,,
A,Annuale,ITE3,Marche,AVTYPE_H5MORE,Famiglie e nuclei familiari per tipologia (media biennale) -  famiglie con più di 5 componenti,THV,Valori in migliaia,2023,35,,
